video_file,feature_path,sentence_id,sentence,category
2496B.mp4,features/pose_data/2496B.npy,2496,Your heart valves should function smoothly.,Cardiovascular health
2497B.mp4,features/pose_data/2497B.npy,2497,Hydration is important for proper blood circulation.,Cardiovascular health
2497E.mp4,features/pose_data/2497E.npy,2497,Hydration is important for proper blood circulation.,Cardiovascular health
2498B.mp4,features/pose_data/2498B.npy,2498,Heart disease remains a leading cause of death worldwide.,Cardiovascular health
2498E.mp4,features/pose_data/2498E.npy,2498,Heart disease remains a leading cause of death worldwide.,Cardiovascular health
2499B.mp4,features/pose_data/2499B.npy,2499,We’ll check your lipid profile for abnormalities.,Cardiovascular health
2499E.mp4,features/pose_data/2499E.npy,2499,We’ll check your lipid profile for abnormalities.,Cardiovascular health
2500B.mp4,features/pose_data/2500B.npy,2500,Proper hydration and exercise support a healthy heart.,Cardiovascular health
2500E.mp4,features/pose_data/2500E.npy,2500,Proper hydration and exercise support a healthy heart.,Cardiovascular health
2501B.mp4,features/pose_data/2501B.npy,2501,I feel scared about my condition.,Emotional Phrase
2501D.mp4,features/pose_data/2501D.npy,2501,I feel scared about my condition.,Emotional Phrase
2502D.mp4,features/pose_data/2502D.npy,2502,Thank you for taking care of me.,Emotional Phrase
2502B.mp4,features/pose_data/2502B.npy,2502,Thank you for taking care of me.,Emotional Phrase
2503D.mp4,features/pose_data/2503D.npy,2503,I am worried about my health.,Emotional Phrase
2503B.mp4,features/pose_data/2503B.npy,2503,I am worried about my health.,Emotional Phrase
2505B.mp4,features/pose_data/2505B.npy,2505,It's hard to stay calm during this process.,Emotional Phrase
2505D.mp4,features/pose_data/2505D.npy,2505,It's hard to stay calm during this process.,Emotional Phrase
2507D.mp4,features/pose_data/2507D.npy,2507,I am grateful for your help.,Emotional Phrase
2507B.mp4,features/pose_data/2507B.npy,2507,I am grateful for your help.,Emotional Phrase
2508D.mp4,features/pose_data/2508D.npy,2508,I feel anxious about the test results.,Emotional Phrase
2508B.mp4,features/pose_data/2508B.npy,2508,I feel anxious about the test results.,Emotional Phrase
2509B.mp4,features/pose_data/2509B.npy,2509,I need someone to talk to about how I feel.,Emotional Phrase
2509D.mp4,features/pose_data/2509D.npy,2509,I need someone to talk to about how I feel.,Emotional Phrase
2510D.mp4,features/pose_data/2510D.npy,2510,This is overwhelming for me.,Emotional Phrase
2510B.mp4,features/pose_data/2510B.npy,2510,This is overwhelming for me.,Emotional Phrase
2511D.mp4,features/pose_data/2511D.npy,2511,I feel relieved after hearing the diagnosis.,Emotional Phrase
2511B.mp4,features/pose_data/2511B.npy,2511,I feel relieved after hearing the diagnosis.,Emotional Phrase
2512D.mp4,features/pose_data/2512D.npy,2512,Thank you for listening to my concerns.,Emotional Phrase
2512B.mp4,features/pose_data/2512B.npy,2512,Thank you for listening to my concerns.,Emotional Phrase
2513B.mp4,features/pose_data/2513B.npy,2513,I am frustrated with the pain.,Emotional Phrase
2513D.mp4,features/pose_data/2513D.npy,2513,I am frustrated with the pain.,Emotional Phrase
2514D.mp4,features/pose_data/2514D.npy,2514,I am optimistic about the treatment plan.,Emotional Phrase
2514B.mp4,features/pose_data/2514B.npy,2514,I am optimistic about the treatment plan.,Emotional Phrase
2515D.mp4,features/pose_data/2515D.npy,2515,It's comforting to know I'm in good hands.,Emotional Phrase
2515B.mp4,features/pose_data/2515B.npy,2515,It's comforting to know I'm in good hands.,Emotional Phrase
2516D.mp4,features/pose_data/2516D.npy,2516,I feel stressed about my medical bills.,Emotional Phrase
2516B.mp4,features/pose_data/2516B.npy,2516,I feel stressed about my medical bills.,Emotional Phrase
2517D.mp4,features/pose_data/2517D.npy,2517,I'm afraid of what might happen next.,Emotional Phrase
2517B.mp4,features/pose_data/2517B.npy,2517,I'm afraid of what might happen next.,Emotional Phrase
2518D.mp4,features/pose_data/2518D.npy,2518,I appreciate your patience and understanding.,Emotional Phrase
2518B.mp4,features/pose_data/2518B.npy,2518,I appreciate your patience and understanding.,Emotional Phrase
2521B.mp4,features/pose_data/2521B.npy,2521,It's difficult to stay positive right now.,Emotional Phrase
2521D.mp4,features/pose_data/2521D.npy,2521,It's difficult to stay positive right now.,Emotional Phrase
2522D.mp4,features/pose_data/2522D.npy,2522,I feel like my body is failing me.,Emotional Phrase
2522B.mp4,features/pose_data/2522B.npy,2522,I feel like my body is failing me.,Emotional Phrase
2523D.mp4,features/pose_data/2523D.npy,2523,I am grateful for my family's support.,Emotional Phrase
2523B.mp4,features/pose_data/2523B.npy,2523,I am grateful for my family's support.,Emotional Phrase
2524D.mp4,features/pose_data/2524D.npy,2524,I am scared of undergoing surgery.,Emotional Phrase
2524B.mp4,features/pose_data/2524B.npy,2524,I am scared of undergoing surgery.,Emotional Phrase
2525B.mp4,features/pose_data/2525B.npy,2525,I feel sad about how this affects my life.,Emotional Phrase
2525D.mp4,features/pose_data/2525D.npy,2525,I feel sad about how this affects my life.,Emotional Phrase
2526D.mp4,features/pose_data/2526D.npy,2526,Thank you for explaining everything clearly.,Emotional Phrase
2526B.mp4,features/pose_data/2526B.npy,2526,Thank you for explaining everything clearly.,Emotional Phrase
2527B.mp4,features/pose_data/2527B.npy,2527,I need more time to process this information.,Emotional Phrase
2527D.mp4,features/pose_data/2527D.npy,2527,I need more time to process this information.,Emotional Phrase
2528B.mp4,features/pose_data/2528B.npy,2528,I feel hopeful because of your encouragement.,Emotional Phrase
2528D.mp4,features/pose_data/2528D.npy,2528,I feel hopeful because of your encouragement.,Emotional Phrase
2529B.mp4,features/pose_data/2529B.npy,2529,I am determined to follow the treatment plan.,Emotional Phrase
2529D.mp4,features/pose_data/2529D.npy,2529,I am determined to follow the treatment plan.,Emotional Phrase
2530D.mp4,features/pose_data/2530D.npy,2530,I feel guilty for not taking better care of myself.,Emotional Phrase
2530B.mp4,features/pose_data/2530B.npy,2530,I feel guilty for not taking better care of myself.,Emotional Phrase
2531B.mp4,features/pose_data/2531B.npy,2531,It's comforting to have a caring medical team.,Emotional Phrase
2531D.mp4,features/pose_data/2531D.npy,2531,It's comforting to have a caring medical team.,Emotional Phrase
2532B.mp4,features/pose_data/2532B.npy,2532,I feel vulnerable sharing my symptoms.,Emotional Phrase
2532D.mp4,features/pose_data/2532D.npy,2532,I feel vulnerable sharing my symptoms.,Emotional Phrase
2533D.mp4,features/pose_data/2533D.npy,2533,I am thankful for the chance to get better.,Emotional Phrase
2533B.mp4,features/pose_data/2533B.npy,2533,I am thankful for the chance to get better.,Emotional Phrase
2536D.mp4,features/pose_data/2536D.npy,2536,I need reassurance that I'll be okay.,Emotional Phrase
2536B.mp4,features/pose_data/2536B.npy,2536,I need reassurance that I'll be okay.,Emotional Phrase
2537B.mp4,features/pose_data/2537B.npy,2537,It's scary to think about the worst-case scenario.,Emotional Phrase
2537D.mp4,features/pose_data/2537D.npy,2537,It's scary to think about the worst-case scenario.,Emotional Phrase
2538B.mp4,features/pose_data/2538B.npy,2538,I feel supported by the staff here.,Emotional Phrase
2538D.mp4,features/pose_data/2538D.npy,2538,I feel supported by the staff here.,Emotional Phrase
2539D.mp4,features/pose_data/2539D.npy,2539,I feel frustrated because I don't understand my condition.,Emotional Phrase
2539B.mp4,features/pose_data/2539B.npy,2539,I feel frustrated because I don't understand my condition.,Emotional Phrase
2540B.mp4,features/pose_data/2540B.npy,2540,I am inspired by other patients' stories of recovery.,Emotional Phrase
2540D.mp4,features/pose_data/2540D.npy,2540,I am inspired by other patients' stories of recovery.,Emotional Phrase
2541B.mp4,features/pose_data/2541B.npy,2541,I wish I didn't have to go through this.,Emotional Phrase
2541D.mp4,features/pose_data/2541D.npy,2541,I wish I didn't have to go through this.,Emotional Phrase
2542B.mp4,features/pose_data/2542B.npy,2542,I feel reassured knowing you're experienced.,Emotional Phrase
2542D.mp4,features/pose_data/2542D.npy,2542,I feel reassured knowing you're experienced.,Emotional Phrase
2543D.mp4,features/pose_data/2543D.npy,2543,I am proud of myself for seeking help.,Emotional Phrase
2543B.mp4,features/pose_data/2543B.npy,2543,I am proud of myself for seeking help.,Emotional Phrase
2544B.mp4,features/pose_data/2544B.npy,2544,I feel like I'm a burden to my family.,Emotional Phrase
2544D.mp4,features/pose_data/2544D.npy,2544,I feel like I'm a burden to my family.,Emotional Phrase
2545B.mp4,features/pose_data/2545B.npy,2545,I am hopeful that I'll get through this.,Emotional Phrase
2545D.mp4,features/pose_data/2545D.npy,2545,I am hopeful that I'll get through this.,Emotional Phrase
2546D.mp4,features/pose_data/2546D.npy,2546,I feel uneasy about trying new medication.,Emotional Phrase
2546B.mp4,features/pose_data/2546B.npy,2546,I feel uneasy about trying new medication.,Emotional Phrase
2547B.mp4,features/pose_data/2547B.npy,2547,It's comforting to know I'm not alone in this.,Emotional Phrase
2547D.mp4,features/pose_data/2547D.npy,2547,It's comforting to know I'm not alone in this.,Emotional Phrase
2548D.mp4,features/pose_data/2548D.npy,2548,I feel like no one understands how I feel.,Emotional Phrase
2548B.mp4,features/pose_data/2548B.npy,2548,I feel like no one understands how I feel.,Emotional Phrase
2549B.mp4,features/pose_data/2549B.npy,2549,Thank you for giving me peace of mind.,Emotional Phrase
2549D.mp4,features/pose_data/2549D.npy,2549,Thank you for giving me peace of mind.,Emotional Phrase
2552B.mp4,features/pose_data/2552B.npy,2552,I am grateful for the support from my friends.,Emotional Phrase
2552D.mp4,features/pose_data/2552D.npy,2552,I am grateful for the support from my friends.,Emotional Phrase
2553B.mp4,features/pose_data/2553B.npy,2553,I feel anxious about the side effects of the treatment.,Emotional Phrase
2553D.mp4,features/pose_data/2553D.npy,2553,I feel anxious about the side effects of the treatment.,Emotional Phrase
2554D.mp4,features/pose_data/2554D.npy,2554,I am relieved that the surgery went well.,Emotional Phrase
2554B.mp4,features/pose_data/2554B.npy,2554,I am relieved that the surgery went well.,Emotional Phrase
2557D.mp4,features/pose_data/2557D.npy,2557,I feel scared about the potential complications.,Emotional Phrase
2557B.mp4,features/pose_data/2557B.npy,2557,I feel scared about the potential complications.,Emotional Phrase
2558D.mp4,features/pose_data/2558D.npy,2558,I am thankful for the care I've received.,Emotional Phrase
2558B.mp4,features/pose_data/2558B.npy,2558,I am thankful for the care I've received.,Emotional Phrase
2559B.mp4,features/pose_data/2559B.npy,2559,I feel nervous about the upcoming procedure.,Emotional Phrase
2559D.mp4,features/pose_data/2559D.npy,2559,I feel nervous about the upcoming procedure.,Emotional Phrase
2560D.mp4,features/pose_data/2560D.npy,2560,I am grateful for the encouragement from my doctor.,Emotional Phrase
2560B.mp4,features/pose_data/2560B.npy,2560,I am grateful for the encouragement from my doctor.,Emotional Phrase
2561D.mp4,features/pose_data/2561D.npy,2561,I feel overwhelmed by the financial burden.,Emotional Phrase
2561B.mp4,features/pose_data/2561B.npy,2561,I feel overwhelmed by the financial burden.,Emotional Phrase
2562B.mp4,features/pose_data/2562B.npy,2562,I am hopeful that I'll regain my strength soon.,Emotional Phrase
2562D.mp4,features/pose_data/2562D.npy,2562,I am hopeful that I'll regain my strength soon.,Emotional Phrase
2563B.mp4,features/pose_data/2563B.npy,2563,I feel anxious about the long recovery process.,Emotional Phrase
2563D.mp4,features/pose_data/2563D.npy,2563,I feel anxious about the long recovery process.,Emotional Phrase
2564B.mp4,features/pose_data/2564B.npy,2564,I am grateful for the kindness of the nurses.,Emotional Phrase
2564D.mp4,features/pose_data/2564D.npy,2564,I am grateful for the kindness of the nurses.,Emotional Phrase
2565D.mp4,features/pose_data/2565D.npy,2565,I feel frustrated with the lack of improvement.,Emotional Phrase
2565B.mp4,features/pose_data/2565B.npy,2565,I feel frustrated with the lack of improvement.,Emotional Phrase
2566D.mp4,features/pose_data/2566D.npy,2566,I am hopeful that the therapy will help.,Emotional Phrase
2566B.mp4,features/pose_data/2566B.npy,2566,I am hopeful that the therapy will help.,Emotional Phrase
2567D.mp4,features/pose_data/2567D.npy,2567,I feel scared about the possibility of relapse.,Emotional Phrase
2567B.mp4,features/pose_data/2567B.npy,2567,I feel scared about the possibility of relapse.,Emotional Phrase
2568B.mp4,features/pose_data/2568B.npy,2568,I am thankful for the support from my community.,Emotional Phrase
2568D.mp4,features/pose_data/2568D.npy,2568,I am thankful for the support from my community.,Emotional Phrase
2569B.mp4,features/pose_data/2569B.npy,2569,I feel nervous about the side effects of the medication.,Emotional Phrase
2569D.mp4,features/pose_data/2569D.npy,2569,I feel nervous about the side effects of the medication.,Emotional Phrase
2570B.mp4,features/pose_data/2570B.npy,2570,I am grateful for the patience of my healthcare team.,Emotional Phrase
2570D.mp4,features/pose_data/2570D.npy,2570,I am grateful for the patience of my healthcare team.,Emotional Phrase
2571D.mp4,features/pose_data/2571D.npy,2571,I feel overwhelmed by the number of appointments.,Emotional Phrase
2571B.mp4,features/pose_data/2571B.npy,2571,I feel overwhelmed by the number of appointments.,Emotional Phrase
2572D.mp4,features/pose_data/2572D.npy,2572,I am hopeful that I'll be able to return to work soon.,Emotional Phrase
2572B.mp4,features/pose_data/2572B.npy,2572,I am hopeful that I'll be able to return to work soon.,Emotional Phrase
2573D.mp4,features/pose_data/2573D.npy,2573,I feel anxious about the impact on my family.,Emotional Phrase
2573B.mp4,features/pose_data/2573B.npy,2573,I feel anxious about the impact on my family.,Emotional Phrase
2574D.mp4,features/pose_data/2574D.npy,2574,I am grateful for the understanding of my doctor.,Emotional Phrase
2574B.mp4,features/pose_data/2574B.npy,2574,I am grateful for the understanding of my doctor.,Emotional Phrase
2575B.mp4,features/pose_data/2575B.npy,2575,I feel frustrated with the limitations of my condition.,Emotional Phrase
2575D.mp4,features/pose_data/2575D.npy,2575,I feel frustrated with the limitations of my condition.,Emotional Phrase
2576D.mp4,features/pose_data/2576D.npy,2576,I am hopeful that the new treatment will be effective.,Emotional Phrase
2576B.mp4,features/pose_data/2576B.npy,2576,I am hopeful that the new treatment will be effective.,Emotional Phrase
2578D.mp4,features/pose_data/2578D.npy,2578,I am thankful for the care and attention I've received.,Emotional Phrase
2578B.mp4,features/pose_data/2578B.npy,2578,I am thankful for the care and attention I've received.,Emotional Phrase
2579B.mp4,features/pose_data/2579B.npy,2579,I feel nervous about the upcoming tests.,Emotional Phrase
2579D.mp4,features/pose_data/2579D.npy,2579,I feel nervous about the upcoming tests.,Emotional Phrase
2580D.mp4,features/pose_data/2580D.npy,2580,I am grateful for the support from my loved ones.,Emotional Phrase
2580B.mp4,features/pose_data/2580B.npy,2580,I am grateful for the support from my loved ones.,Emotional Phrase
2582D.mp4,features/pose_data/2582D.npy,2582,I am hopeful that I'll be able to manage my symptoms.,Emotional Phrase
2582B.mp4,features/pose_data/2582B.npy,2582,I am hopeful that I'll be able to manage my symptoms.,Emotional Phrase
2583B.mp4,features/pose_data/2583B.npy,2583,I feel anxious about the uncertainty of my condition.,Emotional Phrase
2583D.mp4,features/pose_data/2583D.npy,2583,I feel anxious about the uncertainty of my condition.,Emotional Phrase
2584B.mp4,features/pose_data/2584B.npy,2584,I am grateful for the expertise of my healthcare team.,Emotional Phrase
2584D.mp4,features/pose_data/2584D.npy,2584,I am grateful for the expertise of my healthcare team.,Emotional Phrase
2585B.mp4,features/pose_data/2585B.npy,2585,I feel frustrated with the lack of clear answers.,Emotional Phrase
2585D.mp4,features/pose_data/2585D.npy,2585,I feel frustrated with the lack of clear answers.,Emotional Phrase
2586B.mp4,features/pose_data/2586B.npy,2586,I am hopeful that the new therapy will bring relief.,Emotional Phrase
2586D.mp4,features/pose_data/2586D.npy,2586,I am hopeful that the new therapy will bring relief.,Emotional Phrase
2588D.mp4,features/pose_data/2588D.npy,2588,I am thankful for the compassion of my caregivers.,Emotional Phrase
2588B.mp4,features/pose_data/2588B.npy,2588,I am thankful for the compassion of my caregivers.,Emotional Phrase
2589B.mp4,features/pose_data/2589B.npy,2589,I feel nervous about the impact on my daily life.,Emotional Phrase
2589D.mp4,features/pose_data/2589D.npy,2589,I feel nervous about the impact on my daily life.,Emotional Phrase
2590B.mp4,features/pose_data/2590B.npy,2590,I am grateful for the encouragement from my family.,Emotional Phrase
2590D.mp4,features/pose_data/2590D.npy,2590,I am grateful for the encouragement from my family.,Emotional Phrase
2591D.mp4,features/pose_data/2591D.npy,2591,I feel overwhelmed by the physical demands of treatment.,Emotional Phrase
2591B.mp4,features/pose_data/2591B.npy,2591,I feel overwhelmed by the physical demands of treatment.,Emotional Phrase
2593D.mp4,features/pose_data/2593D.npy,2593,I'm grateful. I owe you my life,Emotional Phrase
2593B.mp4,features/pose_data/2593B.npy,2593,I'm grateful. I owe you my life,Emotional Phrase
2594D.mp4,features/pose_data/2594D.npy,2594,I am grateful for the dedication of my healthcare team.,Emotional Phrase
2594B.mp4,features/pose_data/2594B.npy,2594,I am grateful for the dedication of my healthcare team.,Emotional Phrase
2596B.mp4,features/pose_data/2596B.npy,2596,I am hopeful that the new medication will improve my condition.,Emotional Phrase
2596D.mp4,features/pose_data/2596D.npy,2596,I am hopeful that the new medication will improve my condition.,Emotional Phrase
2597D.mp4,features/pose_data/2597D.npy,2597,Are you nervous about the procedure?,Emotional Phrase
2597B.mp4,features/pose_data/2597B.npy,2597,Are you nervous about the procedure?,Emotional Phrase
2598B.mp4,features/pose_data/2598B.npy,2598,I am thankful for the support from my friends and family.,Emotional Phrase
2598D.mp4,features/pose_data/2598D.npy,2598,I am thankful for the support from my friends and family.,Emotional Phrase
2599D.mp4,features/pose_data/2599D.npy,2599,I feel nervous about the impact on my mental health.,Emotional Phrase
2599B.mp4,features/pose_data/2599B.npy,2599,I feel nervous about the impact on my mental health.,Emotional Phrase
2600B.mp4,features/pose_data/2600B.npy,2600,I am grateful for the care and attention I've received.,Emotional Phrase
2600D.mp4,features/pose_data/2600D.npy,2600,I am grateful for the care and attention I've received.,Emotional Phrase
2601B.mp4,features/pose_data/2601B.npy,2601,I feel overwhelmed by the emotional and physical challenges.,Emotional Phrase
2601D.mp4,features/pose_data/2601D.npy,2601,I feel overwhelmed by the emotional and physical challenges.,Emotional Phrase
2602B.mp4,features/pose_data/2602B.npy,2602,I am hopeful that I'll be able to return to normal activities.,Emotional Phrase
2602D.mp4,features/pose_data/2602D.npy,2602,I am hopeful that I'll be able to return to normal activities.,Emotional Phrase
2603D.mp4,features/pose_data/2603D.npy,2603,Thank you so much,Emotional Phrase
2603B.mp4,features/pose_data/2603B.npy,2603,Thank you so much,Emotional Phrase
2604B.mp4,features/pose_data/2604B.npy,2604,I didn’t expect to feel so much better so soon! I can’t believe how quickly I’m bouncing back.,Emotional Phrase
2604D.mp4,features/pose_data/2604D.npy,2604,I didn’t expect to feel so much better so soon! I can’t believe how quickly I’m bouncing back.,Emotional Phrase
2605B.mp4,features/pose_data/2605B.npy,2605,"I'm glad, knowing that I will be able to walk again",Emotional Phrase
2605D.mp4,features/pose_data/2605D.npy,2605,"I'm glad, knowing that I will be able to walk again",Emotional Phrase
2606D.mp4,features/pose_data/2606D.npy,2606,I feel so sad I'm going to be legless. Do you really have to amputate my legs?,Emotional Phrase
2606B.mp4,features/pose_data/2606B.npy,2606,I feel so sad I'm going to be legless. Do you really have to amputate my legs?,Emotional Phrase
2607D.mp4,features/pose_data/2607D.npy,2607,Thank you so much for being there for me.,Emotional Phrase
2607B.mp4,features/pose_data/2607B.npy,2607,Thank you so much for being there for me.,Emotional Phrase
2608D.mp4,features/pose_data/2608D.npy,2608,I am thankful for the support and understanding of my loved ones.,Emotional Phrase
2608B.mp4,features/pose_data/2608B.npy,2608,I am thankful for the support and understanding of my loved ones.,Emotional Phrase
2609D.mp4,features/pose_data/2609D.npy,2609,I feel nervous about the impact on my relationships.,Emotional Phrase
2609B.mp4,features/pose_data/2609B.npy,2609,I feel nervous about the impact on my relationships.,Emotional Phrase
2610B.mp4,features/pose_data/2610B.npy,2610,This is not encouraging.,Emotional Phrase
2610D.mp4,features/pose_data/2610D.npy,2610,This is not encouraging.,Emotional Phrase
2611B.mp4,features/pose_data/2611B.npy,2611,I feel overwhelmed by the financial and emotional burden.,Emotional Phrase
2611D.mp4,features/pose_data/2611D.npy,2611,I feel overwhelmed by the financial and emotional burden.,Emotional Phrase
2612D.mp4,features/pose_data/2612D.npy,2612,I am hopeful that I'll be able to manage my symptoms effectively.,Emotional Phrase
2612B.mp4,features/pose_data/2612B.npy,2612,I am hopeful that I'll be able to manage my symptoms effectively.,Emotional Phrase
2613B.mp4,features/pose_data/2613B.npy,2613,Thank you for being there for me when I needed you the most.,Emotional Phrase
2613D.mp4,features/pose_data/2613D.npy,2613,Thank you for being there for me when I needed you the most.,Emotional Phrase
2614D.mp4,features/pose_data/2614D.npy,2614,There’s so much information to process. Can you explain what each of these medications is for?,Emotional Phrase
2614B.mp4,features/pose_data/2614B.npy,2614,There’s so much information to process. Can you explain what each of these medications is for?,Emotional Phrase
2617B.mp4,features/pose_data/2617B.npy,2617,There's good and bad news,Emotional Phrase
2617D.mp4,features/pose_data/2617D.npy,2617,There's good and bad news,Emotional Phrase
2618B.mp4,features/pose_data/2618B.npy,2618,Please tell me you have good news for me.,Emotional Phrase
2618D.mp4,features/pose_data/2618D.npy,2618,Please tell me you have good news for me.,Emotional Phrase
2619B.mp4,features/pose_data/2619B.npy,2619,I feel nervous about the impact on my daily life and routine.,Emotional Phrase
2619D.mp4,features/pose_data/2619D.npy,2619,I feel nervous about the impact on my daily life and routine.,Emotional Phrase
2620B.mp4,features/pose_data/2620B.npy,2620,I'm nervous about the ear surgery. What if I'm not able to hear at all again?,Emotional Phrase
2620D.mp4,features/pose_data/2620D.npy,2620,I'm nervous about the ear surgery. What if I'm not able to hear at all again?,Emotional Phrase
2621D.mp4,features/pose_data/2621D.npy,2621,I have good news for you. You are going to be a mother.,Emotional Phrase
2621B.mp4,features/pose_data/2621B.npy,2621,I have good news for you. You are going to be a mother.,Emotional Phrase
2622D.mp4,features/pose_data/2622D.npy,2622,Really? I can go home now? I'm so excited.,Emotional Phrase
2622B.mp4,features/pose_data/2622B.npy,2622,Really? I can go home now? I'm so excited.,Emotional Phrase
2623B.mp4,features/pose_data/2623B.npy,2623,"No, no. Tell me it's not true.",Emotional Phrase
2623D.mp4,features/pose_data/2623D.npy,2623,"No, no. Tell me it's not true.",Emotional Phrase
2625D.mp4,features/pose_data/2625D.npy,2625,I feel frustrated with the lack of clear answers and progress.,Emotional Phrase
2625B.mp4,features/pose_data/2625B.npy,2625,I feel frustrated with the lack of clear answers and progress.,Emotional Phrase
2626B.mp4,features/pose_data/2626B.npy,2626,Are you kidding me? I have HIV/AIDS?,Emotional Phrase
2626D.mp4,features/pose_data/2626D.npy,2626,Are you kidding me? I have HIV/AIDS?,Emotional Phrase
2627D.mp4,features/pose_data/2627D.npy,2627,"The more I think about it, the more lost I feel.",Emotional Phrase
2627B.mp4,features/pose_data/2627B.npy,2627,"The more I think about it, the more lost I feel.",Emotional Phrase
2628D.mp4,features/pose_data/2628D.npy,2628,"I’m terrified about the upcoming procedure, but I know it’s necessary.",Emotional Phrase
2628B.mp4,features/pose_data/2628B.npy,2628,"I’m terrified about the upcoming procedure, but I know it’s necessary.",Emotional Phrase
2629B.mp4,features/pose_data/2629B.npy,2629,"I love you so much, and I’ll stay right here by your side through this.",Emotional Phrase
2629D.mp4,features/pose_data/2629D.npy,2629,"I love you so much, and I’ll stay right here by your side through this.",Emotional Phrase
2630D.mp4,features/pose_data/2630D.npy,2630,I'm so happy knowing I'll be discharged soon.,Emotional Phrase
2630B.mp4,features/pose_data/2630B.npy,2630,I'm so happy knowing I'll be discharged soon.,Emotional Phrase
2631B.mp4,features/pose_data/2631B.npy,2631,"It’s hard to see her like this, so weak and tired in the hospital bed.",Emotional Phrase
2631D.mp4,features/pose_data/2631D.npy,2631,"It’s hard to see her like this, so weak and tired in the hospital bed.",Emotional Phrase
2632D.mp4,features/pose_data/2632D.npy,2632,I am hopeful that I'll be able to return to my normal activities and lifestyle.,Emotional Phrase
2632B.mp4,features/pose_data/2632B.npy,2632,I am hopeful that I'll be able to return to my normal activities and lifestyle.,Emotional Phrase
2633B.mp4,features/pose_data/2633B.npy,2633,"There’s a lot of uncertainty, and I’m afraid of what the test results might show.",Emotional Phrase
2633D.mp4,features/pose_data/2633D.npy,2633,"There’s a lot of uncertainty, and I’m afraid of what the test results might show.",Emotional Phrase
2635D.mp4,features/pose_data/2635D.npy,2635,I didn’t expect him to recover this fast; it’s a pleasant surprise!,Emotional Phrase
2635B.mp4,features/pose_data/2635B.npy,2635,I didn’t expect him to recover this fast; it’s a pleasant surprise!,Emotional Phrase
2636B.mp4,features/pose_data/2636B.npy,2636,I’m so confused about all the medical terms; it’s hard to keep track of everything.,Emotional Phrase
2636D.mp4,features/pose_data/2636D.npy,2636,I’m so confused about all the medical terms; it’s hard to keep track of everything.,Emotional Phrase
2637D.mp4,features/pose_data/2637D.npy,2637,I was surprised by how quickly the doctors managed to stabilize her condition.,Emotional Phrase
2637B.mp4,features/pose_data/2637B.npy,2637,I was surprised by how quickly the doctors managed to stabilize her condition.,Emotional Phrase
2638B.mp4,features/pose_data/2638B.npy,2638,"The doctor said the recovery process is going well, and I’m so relieved!",Emotional Phrase
2638D.mp4,features/pose_data/2638D.npy,2638,"The doctor said the recovery process is going well, and I’m so relieved!",Emotional Phrase
2639B.mp4,features/pose_data/2639B.npy,2639,It feels like a dream hearing that everything is okay after the surgery.,Emotional Phrase
2639D.mp4,features/pose_data/2639D.npy,2639,It feels like a dream hearing that everything is okay after the surgery.,Emotional Phrase
2640D.mp4,features/pose_data/2640D.npy,2640,Seeing my loved one hooked up to so many machines is heartbreaking.,Emotional Phrase
2640B.mp4,features/pose_data/2640B.npy,2640,Seeing my loved one hooked up to so many machines is heartbreaking.,Emotional Phrase
2642B.mp4,features/pose_data/2642B.npy,2642,It’s frustrating that they keep changing the schedule without any explanation.,Emotional Phrase
2642D.mp4,features/pose_data/2642D.npy,2642,It’s frustrating that they keep changing the schedule without any explanation.,Emotional Phrase
2644D.mp4,features/pose_data/2644D.npy,2644,"The thought of surgery is so frightening, and I’m not sure how to calm my nerves.",Emotional Phrase
2644B.mp4,features/pose_data/2644B.npy,2644,"The thought of surgery is so frightening, and I’m not sure how to calm my nerves.",Emotional Phrase
2645B.mp4,features/pose_data/2645B.npy,2645,"I wish I could take away your pain, but all I can do is stay close and offer my support.",Emotional Phrase
2645D.mp4,features/pose_data/2645D.npy,2645,"I wish I could take away your pain, but all I can do is stay close and offer my support.",Emotional Phrase
2646B.mp4,features/pose_data/2646B.npy,2646,"I just want to hold your hand and remind you that I’m here for you, no matter what.",Emotional Phrase
2646D.mp4,features/pose_data/2646D.npy,2646,"I just want to hold your hand and remind you that I’m here for you, no matter what.",Emotional Phrase
2647D.mp4,features/pose_data/2647D.npy,2647,I was shocked when the doctor said he was improving faster than expected.,Emotional Phrase
2647B.mp4,features/pose_data/2647B.npy,2647,I was shocked when the doctor said he was improving faster than expected.,Emotional Phrase
2649D.mp4,features/pose_data/2649D.npy,2649,"The doctors told me so many things, but now I don’t know what I’m supposed to do next.",Emotional Phrase
2649B.mp4,features/pose_data/2649B.npy,2649,"The doctors told me so many things, but now I don’t know what I’m supposed to do next.",Emotional Phrase
2650D.mp4,features/pose_data/2650D.npy,2650,"I’m unsure whether I’m following the recovery instructions correctly, and it’s making me anxious.",Emotional Phrase
2650B.mp4,features/pose_data/2650B.npy,2650,"I’m unsure whether I’m following the recovery instructions correctly, and it’s making me anxious.",Emotional Phrase
2651B.mp4,features/pose_data/2651B.npy,2651,You’re recovering much faster than expected. It’s wonderful to see such progress!,Emotional Phrase
2651D.mp4,features/pose_data/2651D.npy,2651,You’re recovering much faster than expected. It’s wonderful to see such progress!,Emotional Phrase
2652D.mp4,features/pose_data/2652D.npy,2652,"You’re doing great with your therapy today! Keep it up, and you’ll be out of here in no time!",Emotional Phrase
